date,regime,confidence,gated_regime,wf_regime,alloc_SP500,alloc_Bonds,alloc_Gold,alloc_Cash,strategy_ret,spy_ret
2022-02-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001353,0.022064
2022-02-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007237,-0.002559
2022-03-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006238,-0.01523
2022-03-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008119,0.018396
2022-03-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003325,-0.004978
2022-03-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007419,-0.008125
2022-03-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-1.5e-05,-0.029479
2022-03-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005438,-0.007582
2022-03-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008192,0.026811
2022-03-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002389,-0.004515
2022-03-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00271,-0.012715
2022-03-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.009923,-0.007308
2022-03-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003762,0.02199
2022-03-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006057,0.022174
2022-03-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001227,0.012511
2022-03-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000901,0.010953
2022-03-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002368,-0.000292
2022-03-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003567,0.011701
2022-03-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007193,-0.012879
2022-03-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002119,0.015074
2022-03-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003515,0.004884
2022-03-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00304,0.007113
2022-03-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002882,0.012371
2022-03-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003354,-0.006175
2022-03-31,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000937,-0.015391
2022-04-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000865,0.002834
2022-04-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000921,0.008566
2022-04-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007661,-0.012631
2022-04-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001916,-0.009999
2022-04-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000133,0.005039
2022-04-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000554,-0.002674
2022-04-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003386,-0.017092
2022-04-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001656,-0.003705
2022-04-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002988,0.011454
2022-04-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006245,-0.012452
2022-04-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-2.4e-05,0.000411
2022-04-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004418,0.016143
2022-04-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00542,-0.000742
2022-04-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004042,-0.014953
2022-04-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006919,-0.027439
2022-04-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002811,0.005798
2022-04-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000425,-0.028961
2022-04-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004551,0.002812
2022-04-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004443,0.025259
2022-04-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006324,-0.036956
2022-05-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008427,0.006019
2022-05-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002602,0.004584
2022-05-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007094,0.030453
2022-05-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.010177,-0.035543
2022-05-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003047,-0.005969
2022-05-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005786,-0.032017
2022-05-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000489,0.002311
2022-05-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004716,-0.015886
2022-05-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005078,-0.001044
2022-05-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002998,0.023908
2022-05-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002249,-0.004058
2022-05-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002243,0.020571
2022-05-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000392,-0.040312
2022-05-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004276,-0.006125
2022-05-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002523,0.000436
2022-05-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-2.5e-05,0.01871
2022-05-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00544,-0.007634
2022-05-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000135,0.008835
2022-05-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000538,0.019981
2022-05-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.0031,0.024549
2022-05-31,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007762,-0.005611
2022-06-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000873,-0.008089
2022-06-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.0057,0.019044
2022-06-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005117,-0.016412
2022-06-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004705,0.003045
2022-06-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005075,0.009592
2022-06-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003137,-0.010872
2022-06-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002667,-0.023783
2022-06-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000116,-0.028996
2022-06-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.017996,-0.037968
2022-06-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005225,-0.003013
2022-06-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.009072,0.014256
2022-06-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001651,-0.033096
2022-06-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001607,0.002156
2022-06-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001994,0.025174
2022-06-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006514,-0.001813
2022-06-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000784,0.009803
2022-06-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000111,0.031794
2022-06-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002423,-0.00382
2022-06-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001606,-0.020433
2022-06-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00281,-0.000814
2022-06-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000879,-0.008124
2022-07-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002862,0.010577
2022-07-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004603,0.001889
2022-07-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007773,0.003377
2022-07-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-9.6e-05,0.014977
2022-07-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002168,-0.000823
2022-07-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000698,-0.011423
2022-07-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000811,-0.008849
2022-07-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003204,-0.005252
2022-07-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006089,-0.002429
2022-07-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002434,0.019105
2022-07-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002626,-0.008257
2022-07-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002339,0.027019
2022-07-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001658,0.006373
2022-07-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.008707,0.010183
2022-07-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003183,-0.009278
2022-07-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002657,0.001215
2022-07-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001385,-0.011831
2022-07-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004528,0.025967
2022-07-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006502,0.012542
2022-07-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001758,0.014579
2022-08-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006221,-0.002961
2022-08-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006673,-0.006597
2022-08-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005446,0.01566
2022-08-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004827,-0.000676
2022-08-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008304,-0.00169
2022-08-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005653,-0.001161
2022-08-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000257,-0.003971
2022-08-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,4e-05,0.021004
2022-08-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005453,0.0
2022-08-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00648,0.016929
2022-08-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003621,0.004121
2022-08-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000502,0.001959
2022-08-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004738,-0.007098
2022-08-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000198,0.002907
2022-08-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00676,-0.013438
2022-08-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004746,-0.020822
2022-08-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000755,-0.002419
2022-08-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000259,0.003201
2022-08-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005118,0.014118
2022-08-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005523,-0.033849
2022-08-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00213,-0.006612
2022-08-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003103,-0.010978
2022-08-31,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004991,-0.007609
2022-09-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005985,0.003138
2022-09-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002718,-0.010544
2022-09-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007083,-0.003773
2022-09-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00801,0.017965
2022-09-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003199,0.006536
2022-09-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003583,0.015535
2022-09-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000952,0.010748
2022-09-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007786,-0.043482
2022-09-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-8.6e-05,0.003816
2022-09-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006869,-0.011353
2022-09-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000765,-0.007629
2022-09-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001473,0.007755
2022-09-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004854,-0.011479
2022-09-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002999,-0.017444
2022-09-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006123,-0.0084
2022-09-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006042,-0.016755
2022-09-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008301,-0.009892
2022-09-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004907,-0.002553
2022-09-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.0149,0.019676
2022-09-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003182,-0.020889
2022-09-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004109,-0.015464
2022-10-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.013111,0.026401
2022-10-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006838,0.030987
2022-10-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003807,-0.002328
2022-10-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002481,-0.010316
2022-10-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00802,-0.027894
2022-10-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008433,-0.007636
2022-10-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000365,-0.006333
2022-10-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002256,-0.003298
2022-10-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001351,0.026391
2022-10-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007667,-0.022789
2022-10-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002459,0.025697
2022-10-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002289,0.011749
2022-10-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.008369,-0.007086
2022-10-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004732,-0.008386
2022-10-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004174,0.024301
2022-10-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001402,0.012237
2022-10-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.008103,0.015969
2022-10-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004037,-0.007534
2022-10-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001096,-0.00534
2022-10-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002059,0.023791
2022-10-31,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004596,-0.007223
2022-11-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004493,-0.004375
2022-11-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005469,-0.025096
2022-11-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003251,-0.010297
2022-11-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007288,0.014393
2022-11-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002227,0.009566
2022-11-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.009656,0.005395
2022-11-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002908,-0.020602
2022-11-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.022323,0.054954
2022-11-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002217,0.009678
2022-11-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000685,-0.008507
2022-11-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005144,0.008529
2022-11-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002922,-0.007629
2022-11-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004597,-0.00306
2022-11-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00299,0.00454
2022-11-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001198,-0.003636
2022-11-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004536,0.013457
2022-11-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005988,0.006302
2022-11-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000443,-0.000224
2022-11-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003403,-0.015957
2022-11-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001035,-0.001718
2022-11-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.008456,0.031501
2022-12-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.011831,-0.000736
2022-12-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001363,-0.001154
2022-12-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.009748,-0.017989
2022-12-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001956,-0.014415
2022-12-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007254,-0.001701
2022-12-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000488,0.007834
2022-12-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004887,-0.00747
2022-12-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000397,0.014417
2022-12-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007813,0.00757
2022-12-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000515,-0.006393
2022-12-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006574,-0.024462
2022-12-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000802,-0.011806
2022-12-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005054,-0.00848
2022-12-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001564,0.001369
2022-12-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001501,0.014952
2022-12-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005091,-0.014266
2022-12-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001457,0.005752
2022-12-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00182,-0.003944
2022-12-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003773,-0.012428
2022-12-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00575,0.018
2022-12-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001085,-0.002634
2023-01-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005907,-0.00421
2023-01-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006336,0.00772
2023-01-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004041,-0.011413
2023-01-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.011585,0.022932
2023-01-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001682,-0.000567
2023-01-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001506,0.007013
2023-01-11,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004309,0.012648
2023-01-12,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007771,0.003641
2023-01-13,Macro,0.9999,Macro,Bull,0.1,0.2,0.3,0.4,0.002114,0.003879
2023-01-17,Macro,0.9995,Macro,Bull,0.1,0.2,0.3,0.4,-0.003439,-0.001832
2023-01-18,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002406,-0.015788
2023-01-19,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002781,-0.00728
2023-01-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00238,0.018629
2023-01-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000827,0.011999
2023-01-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003854,-0.001073
2023-01-25,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001904,0.000375
2023-01-26,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002548,0.01099
2023-01-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000693,0.002298
2023-01-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.002756,-0.012547
2023-01-31,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00416,0.014703
2023-02-01,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007246,0.010628
2023-02-02,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004511,0.014557
2023-02-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.011541,-0.010629
2023-02-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001469,-0.006111
2023-02-07,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-2.1e-05,0.013079
2023-02-08,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.0006,-0.010935
2023-02-09,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005135,-0.008669
2023-02-10,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001432,0.002334
2023-02-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.001334,0.011739
2023-02-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.00028,-0.00046
2023-02-15,Macro,0.9988,Macro,Bull,0.1,0.2,0.3,0.4,-0.00453,0.003247
2023-02-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.004456,-0.013769
2023-02-17,Macro,0.9998,Macro,Bull,0.1,0.2,0.3,0.4,0.002202,-0.002498
2023-02-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007015,-0.020061
2023-02-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,7e-06,-0.001378
2023-02-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002327,0.005319
2023-02-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.005827,-0.010682
2023-02-27,Macro,0.9936,Macro,Bull,0.1,0.2,0.3,0.4,0.002071,0.003406
2023-02-28,Macro,0.9138,Macro,Bull,0.1,0.2,0.3,0.4,0.001906,-0.003696
2023-03-01,Macro,0.5703,Macro,Bull,0.1,0.2,0.3,0.4,-0.000801,-0.003836
2023-03-02,Neutral,0.8975,Macro,Bull,0.1,0.2,0.3,0.4,-0.001171,0.007777
2023-03-03,Neutral,0.99,Macro,Bull,0.1,0.2,0.3,0.4,0.009666,0.016038
2023-03-06,Neutral,0.997,Neutral,Bull,0.6,0.3,0.1,0.0,-0.002575,0.000693
2023-03-07,Neutral,0.9613,Neutral,Bull,0.6,0.3,0.1,0.0,-0.009106,-0.015329
2023-03-08,Neutral,0.9495,Neutral,Bull,0.6,0.3,0.1,0.0,0.001227,0.001632
2023-03-09,Macro,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.009348,-0.01845
2023-03-10,Macro,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.003844,-0.01443
2023-03-13,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.007037,-0.001425
2023-03-14,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.003373,0.01653
2023-03-15,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.005578,-0.006254
2023-03-16,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.000796,0.017545
2023-03-17,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.010569,-0.011693
2023-03-20,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000684,0.009616
2023-03-21,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.006068,0.013131
2023-03-22,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006068,-0.017047
2023-03-23,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004032,0.002703
2023-03-24,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001874,0.006562
2023-03-27,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.007288,0.00187
2023-03-28,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002596,-0.002245
2023-03-29,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.000437,0.014535
2023-03-30,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.004218,0.005855
2023-03-31,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.002842,0.014095
2023-04-03,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.003483,0.003811
